Protocol,Port,Domain,Request Status,Screenshot Path, Source Path
https,443,ebiz.nit.disa.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_164924/screens/https.ebiz.nit.disa.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_164924/source/https.ebiz.nit.disa.mil.txt
https,443,ebs.dai.csd.disa.mil,Successful,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_164924/screens/https.ebs.dai.csd.disa.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_164924/source/https.ebs.dai.csd.disa.mil.txt
https,443,eirb.csd.disa.mil,Successful,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_164924/screens/https.easdemotrain.csd.disa.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_164924/source/https.eirb.csd.disa.mil.txt
https,443,eirbdt.csd.disa.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_164924/screens/https.eirbdt.csd.disa.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_164924/source/https.eirbdt.csd.disa.mil.txt
https,443,emss.pac.disa.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_164924/screens/https.emss.pac.disa.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_164924/source/https.emss.pac.disa.mil.txt
https,443,emsstest.pac.disa.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_164924/screens/https.emsstest.pac.disa.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_164924/source/https.emsstest.pac.disa.mil.txt
https,443,esb1.nit.disa.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_164924/screens/https.esb1.nit.disa.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_164924/source/https.esb1.nit.disa.mil.txt
https,443,esgr.csd.disa.mil,Successful,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_164924/screens/https.esgr.csd.disa.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_164924/source/https.esgr.csd.disa.mil.txt
https,443,esgrstage2.csd.disa.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_164924/screens/https.esgrstage2.csd.disa.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_164924/source/https.esgrstage2.csd.disa.mil.txt
https,443,esgrstaging.csd.disa.mil,Successful,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_164924/screens/https.esgrstaging.csd.disa.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_164924/source/https.esgrstaging.csd.disa.mil.txt
https,443,esgrwebsite2.csd.disa.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_164924/screens/https.esgrwebsite2.csd.disa.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_164924/source/https.esgrwebsite2.csd.disa.mil.txt
https,443,essence.csd.disa.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_164924/screens/https.essence.csd.disa.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_164924/source/https.essence.csd.disa.mil.txt
https,443,essencedt.csd.disa.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_164924/screens/https.essencedt.csd.disa.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_164924/source/https.essencedt.csd.disa.mil.txt
https,443,essencept.csd.disa.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_164924/screens/https.essencept.csd.disa.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_164924/source/https.essencept.csd.disa.mil.txt
https,443,factstest.csd.disa.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_164924/screens/https.factstest.csd.disa.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_164924/source/https.factstest.csd.disa.mil.txt
https,443,federation.eams.army.mil.edgekey.dmz.akamai.csd.disa.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_164924/screens/https.federation.eams.army.mil.edgekey.dmz.akamai.csd.disa.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_164924/source/https.federation.eams.army.mil.edgekey.dmz.akamai.csd.disa.mil.txt
https,443,finsat.dai.csd.disa.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_164924/screens/https.finsat.dai.csd.disa.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_164924/source/https.finsat.dai.csd.disa.mil.txt
https,443,gitlab.devforce.disa.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_164924/screens/https.gitlab.devforce.disa.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_164924/source/https.gitlab.devforce.disa.mil.txt
https,443,jira.devforce.disa.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_164924/screens/https.jira.devforce.disa.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_164924/source/https.jira.devforce.disa.mil.txt
https,443,marketplace.devforce.disa.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_164924/screens/https.marketplace.devforce.disa.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_164924/source/https.marketplace.devforce.disa.mil.txt
https,443,staging.bdp.disa.mil,Successful,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_164924/screens/https.staging.bdp.disa.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_164924/source/https.staging.bdp.disa.mil.txt
