Protocol,Port,Domain,Request Status,Screenshot Path, Source Path
https,443,www.mcipac.marines.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/screens/https.www.mcipac.marines.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/source/https.www.mcipac.marines.mil.txt
https,443,www.mciwest.marines.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/screens/https.www.mciwest.marines.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/source/https.www.mciwest.marines.mil.txt
https,443,www.mcrc.marines.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/screens/https.www.mcrc.marines.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/source/https.www.mcrc.marines.mil.txt
https,443,www.mcrdsd.marines.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/screens/https.www.mcrdsd.marines.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/source/https.www.mcrdsd.marines.mil.txt
https,443,www.mcscg.marines.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/screens/https.www.mcscg.marines.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/source/https.www.mcscg.marines.mil.txt
https,443,www.mcsfr.marines.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/screens/https.www.mcsfr.marines.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/source/https.www.mcsfr.marines.mil.txt
https,443,www.mcwl.marines.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/screens/https.www.mcwl.marines.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/source/https.www.mcwl.marines.mil.txt
https,443,www.miramar-ems.marines.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/screens/https.www.miramar-ems.marines.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/source/https.www.miramar-ems.marines.mil.txt
https,443,www.newriver.marines.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/screens/https.www.newriver.marines.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/source/https.www.newriver.marines.mil.txt
https,443,www.okinawa.marines.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/screens/https.www.okinawa.marines.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/source/https.www.okinawa.marines.mil.txt
https,443,www.pendleton.marines.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/screens/https.www.pendleton.marines.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/source/https.www.pendleton.marines.mil.txt
https,443,www.quantico.marines.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/screens/https.www.quantico.marines.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/source/https.www.quantico.marines.mil.txt
https,443,www.tecom.marines.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/screens/https.www.tecom.marines.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/source/https.www.tecom.marines.mil.txt
https,443,www.tf515.marines.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/screens/https.www.tf515.marines.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/source/https.www.tf515.marines.mil.txt
http,80,www.1stmaw.marines.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/screens/http.www.1stmaw.marines.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/source/http.www.1stmaw.marines.mil.txt
http,80,www.22ndmeu.marines.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/screens/http.www.22ndmeu.marines.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/source/http.www.22ndmeu.marines.mil.txt
http,80,www.2ndmeb.marines.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/screens/http.www.2ndmeb.marines.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/source/http.www.2ndmeb.marines.mil.txt
http,80,www.31stmeu.marines.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/screens/http.www.31stmeu.marines.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/source/http.www.31stmeu.marines.mil.txt
http,80,www.3rdmeb.marines.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/screens/http.www.3rdmeb.marines.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/source/http.www.3rdmeb.marines.mil.txt
http,80,www.6thmcd.marines.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/screens/http.www.6thmcd.marines.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/source/http.www.6thmcd.marines.mil.txt
http,80,www.9thmcd.marines.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/screens/http.www.9thmcd.marines.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/source/http.www.9thmcd.marines.mil.txt
